District,Season,Crop,Area (Ha),Production (Tonnes),Yield (Tonnes/Ha),bdod,cec,cfvo,clay,nitrogen,ocd,ocs,phh2o,sand,silt,soc,wv0010,wv0033,wv1500,Latitude,Longitude,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,latitude,longitude
Karur,Kharif,Maize,2578,4418.63,1.71,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Sorghum,4167,6692.49,1.61,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Finger Millet,2107,6367.02,3.02,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Pearl Millet,3104,10472.02,3.37,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Foxtail Millet,2837,6155.33,2.17,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Groundnut,4864,16564.71,3.41,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Sunflower,4274,6593.81,1.54,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Sesame,4390,13383.61,3.05,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Cotton,3256,10359.56,3.18,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Sugarcane,2440,5499.01,2.25,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Turmeric,2398,7546.73,3.15,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Onion,1782,4865.36,2.73,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Tomato,1809,4652.12,2.57,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Chili,3848,8585.41,2.23,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Banana,746,2305.17,3.09,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Coconut,4480,14857.08,3.32,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Black Gram,2051,3507.93,1.71,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Green Gram,4975,10900.31,2.19,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Bengal Gram,4447,8987.6,2.02,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Brinjal,3487,4698.66,1.35,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Okra,2706,6879.02,2.54,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Tapioca,4179,5489.68,1.31,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Kharif,Horse Gram,3606,4545.83,1.26,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Rice,2344,6279.26,2.68,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Maize,2527,4822.94,1.91,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Sorghum,716,2438.41,3.41,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Finger Millet,2675,5070.53,1.9,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Pearl Millet,4638,6333.02,1.37,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Foxtail Millet,541,1028.19,1.9,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Groundnut,2169,7362.19,3.39,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Sunflower,1732,3649.4,2.11,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Sesame,4935,10515.99,2.13,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Cotton,825,1420.15,1.72,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Sugarcane,3646,8067.66,2.21,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Turmeric,597,1161.88,1.95,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Onion,3839,13291.55,3.46,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Tomato,2377,6548.33,2.75,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Chili,855,2671.12,3.12,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Banana,667,2024.21,3.03,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Coconut,4486,7710.71,1.72,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Black Gram,2296,6846.07,2.98,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Green Gram,1829,5141.73,2.81,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Bengal Gram,1158,1803.55,1.56,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Brinjal,706,1545.4,2.19,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Okra,3691,6664.0,1.81,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Tapioca,3304,8183.61,2.48,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Rabi,Horse Gram,2897,6291.51,2.17,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Rice,4295,8548.79,1.99,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Maize,2742,7710.3,2.81,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Sorghum,2146,7239.37,3.37,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Finger Millet,3483,8781.46,2.52,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Pearl Millet,989,2649.38,2.68,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Foxtail Millet,1430,4606.55,3.22,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Groundnut,3152,7661.99,2.43,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Sunflower,1174,1850.9,1.58,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Sesame,4476,8176.41,1.83,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Cotton,838,1895.77,2.26,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Sugarcane,526,996.24,1.89,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Turmeric,2560,6704.6,2.62,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Onion,2319,7224.25,3.12,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Tomato,3748,10033.02,2.68,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Chili,3145,8523.9,2.71,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Banana,2257,3103.75,1.38,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Coconut,1466,4440.89,3.03,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Black Gram,1965,3187.78,1.62,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Green Gram,2463,6384.25,2.59,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Bengal Gram,4583,8203.6,1.79,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Brinjal,1559,2718.77,1.74,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Okra,1742,3630.04,2.08,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Tapioca,3865,13434.89,3.48,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Karur,Summer,Horse Gram,2826,5620.22,1.99,145.16666666666666,287.1666666666667,124.66666666666667,361.1666666666667,111.0,149.0,42.0,71.83333333333333,322.6666666666667,316.1666666666667,125.83333333333333,370.1666666666667,304.3333333333333,185.83333333333334,10.95,78.07000000000001,18.19775,24.328937500000002,13.38046875,-6.4466875,0.44253125000000004,10.95,78.07
Perambalur,Kharif,Rice,1851,2938.4,1.59,147.83333333333334,281.5,123.5,377.8333333333333,110.0,139.16666666666666,36.0,73.83333333333333,359.0,263.3333333333333,107.5,341.3333333333333,287.8333333333333,193.0,11.23,78.88,18.354468750000002,24.26296875,13.7604375,-6.4809375000000005,-0.18362499999999998,11.23,78.88
Perambalur,Kharif,Maize,4293,13447.44,3.13,147.83333333333334,281.5,123.5,377.8333333333333,110.0,139.16666666666666,36.0,73.83333333333333,359.0,263.3333333333333,107.5,341.3333333333333,287.8333333333333,193.0,11.23,78.88,18.354468750000002,24.26296875,13.7604375,-6.4809375000000005,-0.18362499999999998,11.23,78.88
Perambalur,Kharif,Sorghum,2611,6488.0,2.48,147.83333333333334,281.5,123.5,377.8333333333333,110.0,139.16666666666666,36.0,73.83333333333333,359.0,263.3333333333333,107.5,341.3333333333333,287.8333333333333,193.0,11.23,78.88,18.354468750000002,24.26296875,13.7604375,-6.4809375000000005,-0.18362499999999998,11.23,78.88
Perambalur,Kharif,Finger Millet,1808,2254.51,1.25,147.83333333333334,281.5,123.5,377.8333333333333,110.0,139.16666666666666,36.0,73.83333333333333,359.0,263.3333333333333,107.5,341.3333333333333,287.8333333333333,193.0,11.23,78.88,18.354468750000002,24.26296875,13.7604375,-6.4809375000000005,-0.18362499999999998,11.23,78.88
Perambalur,Kharif,Pearl Millet,3940,7134.73,1.81,147.83333333333334,281.5,123.5,377.8333333333333,110.0,139.16666666666666,36.0,73.83333333333333,359.0,263.3333333333333,107.5,341.3333333333333,287.8333333333333,193.0,11.23,78.88,18.354468750000002,24.26296875,13.7604375,-6.4809375000000005,-0.18362499999999998,11.23,78.88
